Movie Name,Year,Timing(min),Rating(10),Votes,Genre,Language
Read Chuna,2014,4,5.0,0,7218,11
Taj Mahal: A Monument of Love,2003,235,6.8,50,81219,5
Irasaal Karti,1987,120,5.0,0,158,10
Yeto Vellipoyindhi Manasu,2012,153,7.3,897,819,17
Jivapad,2005,120,5.0,0,8,10
Kuldip Patwal: I Didn't Do It!,2017,128,6.7,609,6816,5
Mazaa Masti Ka,1991,120,5.0,0,24,5
Sipahi,1945,120,5.0,0,8,5
Limited Manuski,1995,104,8.2,12,58,10
Bedeni,2011,88,8.5,49,8,2
Dastan,1969,120,5.0,0,0,19
Eight Days,1946,141,6.5,8,58,5
Pakalkkinavu,1966,120,5.0,0,0,9
Sillunu Oru Kadhal,2006,175,7.0,2723,819,16
Buguri,2015,120,7.0,24,5819,6
Adavi Dora,1995,120,5.0,0,9,17
 Siyaasat,2014,120,5.0,0,12,19
Anti Christ,2021,120,5.0,0,8,9
Komaram Puli,2010,163,3.5,1520,1624,16
Anamrita,2014,120,5.0,0,2113,9
Qaid,1975,130,5.7,15,81924,5
Kinar,2018,142,5.5,11,8,9
 Dirilis: Ertugrul,2014,120,9.1,167,128,12
Ram Tere Kitne Nam,1985,157,6.0,57,8,5
Thuramukham,2021,175,5.0,0,6,9
Baaghi 4,0,120,5.0,0,1824,5
Tumi Jodi Kuwa,2013,120,5.0,0,19,1
Pachhis Basanta,1989,120,5.0,0,8,11
Vasantham,2003,120,5.7,196,819,17
WWW: Work Weather Wife,2014,151,8.7,26,19,13
Success,2006,106,5.0,0,8,17
Family 420 Once Again,2019,123,5.4,18,58,13
Kathapurushan,1996,107,7.4,97,48,9
Jism Aur Kamasutra,2003,95,5.0,0,24,5
Adhyaksha In America,2019,156,6.4,49,5,6
Jaganmohini,2009,120,5.0,0,8,16
Missiamma,1955,179,7.7,43,0,16
Thugs of Hindostan,2018,164,4.1,17924,12,5
Do Musafir,1978,147,7.1,22,8919,5
Kabali,2016,153,6.2,11658,168,17
Jallikkattu,1987,134,6.5,40,0,16
Miss India,1957,148,7.5,17,8,5
Revathikkoru Pavakkutty,1986,120,7.0,42,58,9
Santhu Straight Forward,2016,159,6.5,598,1819,6
Awaaz,1942,120,5.0,0,0,5
Mutiyar,1951,120,5.0,0,8,13
Thirumanassu,1995,127,5.0,0,8,9
The Nincompoops Hindi Movie,2013,107,6.8,21,5,5
Pengalila,2019,111,8.3,602,8,9
Maidan-E-Jung,1995,155,4.3,518,18,5
Mammy,1998,120,5.0,0,0,19
Khoon Kharaba,1980,120,5.5,6,1,5
Wehshi Aurat,1995,145,5.0,0,1,13
Shankara,1991,120,5.5,46,1,5
Mehandi Laga Ke Rakhna 2,2018,154,5.0,0,8,3
Dilli Ka Dada,1992,120,5.0,0,1,5
Mohabat Aik Kahani,1977,120,5.0,0,0,13
Mana oori Katha,1976,125,5.0,0,8,17
Badavara Bandhu,1976,141,8.9,29,0,6
Thirike,2021,108,7.2,218,8,9
Ishqwale,0,130,5.0,0,8,3
Swethanagu,2004,123,6.2,18,10,17
Bhaier Shotru Bhai,2004,120,5.5,8,18,2
Aalappiranthavan,1987,131,5.0,0,0,16
Finding Fanny,2014,102,5.7,6177,258,8
Risknamaa,2019,123,7.0,20,24,5
Taqdeer,1967,108,6.3,35,89,5
Bhagat Narsinh Mehta,1980,120,5.0,0,8,5
Sargavasantham,1995,120,5.0,0,0,9
Sheeshe Ki Diwar,1954,122,5.0,0,0,5
Ishaqzaade,2012,120,6.5,6907,1819,5
Njan Ninnodu Koodeyundu,2015,120,4.7,6,8,9
Loev,2015,92,5.8,2389,819,5
Tara Mira,2019,120,7.3,31,8,13
AA21,2022,120,5.0,0,8,17
Thirumalai,2003,169,6.2,778,119,16
Panchakshari,2010,129,3.8,109,81024,17
Bhakta Kabir,1942,120,5.0,0,0,5
Bombay Calling,1942,120,5.0,0,0,5
Tamanna,1969,120,6.2,12,89,5
Velu Thampi Dhalava,1962,120,5.0,0,0,9
Soldier,2010,120,5.0,0,8,2
Samaya Ra Paristhiti 2,2017,120,5.0,0,21,11
Doli Chadh Ke Dulhin Sasurar Chalali,2012,120,5.0,0,119,3
Sanadhi,1972,120,5.0,0,0,5
Samarat Prithviraj Chauvan,1959,145,6.7,9,21224,5
 Humsafar,2011,38,9.0,40,819,12
Naganand,1935,120,5.0,0,0,10
Main Wohi Hoon,1966,120,4.7,7,16,5
Kaadu Pookkunna Neram,2016,105,7.8,47,8,9
Chirakumar Sabha,1932,120,6.2,10,8,2
Kama Tantra,1999,120,5.0,0,24,5
Praise the Lord,2014,130,3.0,183,8,9
Ithu Manthramo Thanthramo Kuthanthramo,2013,120,2.1,8,5,9
Ahwan,1961,120,5.0,0,8,2
Tirugu Leni Manishi,1981,120,6.1,16,158,17
Scene Contra: Mattoru Cliche,2013,15,5.0,0,215,9
Laal,2019,120,7.7,33,18,12
Lottery Number 08,2015,120,8.0,9,21824,12
Jal Tarang,1947,120,5.0,0,19,5
Esaar,1975,120,5.0,0,0,19
Krishnakanter Will,2007,145,7.4,69,8915,2
Vasantha Sena,1985,120,7.0,7,816,9
Ek Bhool Chhoti Si,2004,120,5.0,0,24,5
Ezhuthappuram,2010,120,5.0,0,5,9
Seyi Chokh,1976,129,6.5,15,19,2
Zero,2016,159,6.3,425,101316,16
 Coke Studio,2008,120,8.8,9,14,14
Milenge Kabhi,1984,120,5.0,0,19,5
Dunkey Following European Dreams,2018,37,5.0,0,721,19
Boota from Toba Tek Singh,1999,120,7.5,8,5,19
Seetha,1980,120,5.0,0,0,9
Sarbjit,2016,131,7.3,4344,48,5
Shri Krishna Tulabharam,1955,120,5.0,0,815,17
Mera Inteqam,1985,120,6.6,7,1,5
Nireekshana,2005,120,5.0,0,19,17
Zamindar,1966,120,5.0,0,0,13
Bhula Na Dena,1981,120,5.0,0,89,5
Hoore Samandar,1936,120,5.0,0,0,5
Hitler,2018,145,5.0,0,8,3
Engamma Maharani,1981,120,5.0,0,9,16
Zhigrana,2015,125,8.2,73,131624,11
Country of Blind,0,120,5.0,0,2,5
Kaithi Kannayiram,1960,170,5.0,0,8,16
Tarkeeb,1984,136,4.6,9,168,5
Evadi Gola Vadide,2005,150,6.6,87,5819,17
Ihe Ba Pyar Ke Rang Hajar,2017,130,5.0,0,8,3
Yours Truly,2018,84,5.9,100,8,5
Pyar Ki Rahen,1959,120,5.0,0,19,5
Hosa climax,2018,120,5.0,0,8,6
Rupantor,2008,86,7.5,39,810,2
Kaaval,2015,127,3.3,57,124,16
Ranj,2019,80,7.2,9,8,13
Maari,2015,138,6.3,3425,158,16
Aana Mayil Ottakam,2015,143,5.7,17,8,9
Atom Bomb,2013,120,5.0,0,14,19
Garjanai,1981,120,5.1,19,0,6
Mangetars in Trouble,2011,115,5.0,0,8,19
Bratacharini,1954,120,5.8,5,8,2
Vaayaadi,1973,120,5.0,0,0,16
Pardesi Re,2002,120,5.0,0,24,5
Makaramanju,2010,120,5.7,53,48,9
Prem Juddho,2013,124,5.0,0,8,2
Jungle Ka Jadoo,1955,120,5.0,0,0,5
Desert Safari,2015,26,8.4,7,218,9
Chitralekha,1941,156,5.0,0,81215,5
Mirchi: It's Hot,2004,107,4.0,20,6,5
Party,2006,87,5.2,41,58,17
Mathilukal,1990,120,8.3,999,819,9
Guna,1991,167,8.2,2503,819,16
Hathi Merey Sathi,1993,120,3.9,29,5,19
36 Gunn,2021,120,5.0,0,8,10
Ammavanu Pattiya Amali,1989,120,4.9,8,0,9
Duel,2013,120,5.0,0,2124,9
Ta Ta Sarai Bigris Ni Badri,2000,120,7.7,11,58,11
"Kadha, Samvidhanam Kunchakko",2009,118,3.0,34,8,9
Sri Krishna Vijayam,1970,148,7.8,9,8,17
Joru Ka Ghulam,2016,120,5.0,0,0,19
Jalebi,2013,52,7.9,29,524,12
Zamindar Ka Prem,1937,120,5.0,0,0,5
Sunhera Jaal,1966,120,5.0,0,0,5
Amar Ache Jol,2008,123,6.8,545,9,2
The Director,2019,120,2.9,7,8,2
Do Qaidi,1989,158,4.4,101,124,5
Shono Mon Boli Tomay,2010,120,5.0,0,19,2
Shola,1978,120,5.0,0,0,19
Mayar Songsar,1969,120,5.0,0,8,2
Rampurada Ravana,1984,120,5.0,0,0,6
Sinkari Bolona,2003,120,1.3,6,0,9
Aithe 2.0,2018,125,5.0,0,1,17
Drive,2019,147,3.1,6017,1624,5
Indian Babu,2003,120,4.6,51,819,5
Chanakya,2019,147,5.4,492,1224,17
Koyambedu Perundhu Nilayam,2012,120,5.0,0,8,16
Jaihind 2,2014,155,5.2,115,1,6
Oru Ponnu Oru Paiyan,2007,120,5.0,0,8,16
Inquilab,1935,144,7.4,38,8,5
Super Singh,2017,155,6.0,614,1510,13
Sivagangai Seemai,1959,173,5.0,0,0,16
Theruvu,2020,120,5.0,0,215,9
Megher Pore Megh,2004,90,7.3,150,1225,2
Deendayal Ek Yug Purush,2020,120,5.0,0,4,5
Kanhaiya,1959,175,6.7,45,1989,5
Nair Pidicha Pulival,1958,120,7.3,6,0,9
Partha Kumar,1934,120,5.0,0,0,5
Posto,2017,150,7.5,801,89,2
Pradeshika Vaarthakal,1989,120,7.0,99,5815,9
Panghat,1943,120,5.0,0,0,5
Zinda Bhaag,2013,115,7.6,1405,8915,13
Baisaheb,1983,120,5.0,0,0,10
Sadhu Shoitan,1975,120,5.0,0,8,2
Pita Putro,1970,120,5.0,0,89,2
Kartavya,1995,120,5.1,55,1824,5
Run,2020,86,4.9,60,1624,17
Agar Tum Na Hote,1983,161,6.4,148,89,5
Neeli Aankhen,1962,120,5.1,7,16,5
Vrutham,1987,120,7.2,22,168,9
Tich Button,0,120,5.0,0,2,19
 Bigg Boss,2018,77,5.0,0,1118,9
Ujda Chaman,2019,120,6.9,4866,5,5
Daku Ka Ladka,1935,120,5.0,0,0,5
Adhura,1995,120,5.0,0,8,5
Ek Je Chhilo Desh,1977,109,8.0,30,8,2
Miracle,2019,120,5.0,0,24,17
Sarigamalu,1994,120,7.1,15,158,17
Swarg,1990,160,6.7,1211,8,5
Anirban,1981,120,5.0,0,0,1
Chana Jor Garam,2018,122,5.0,0,8,3
Devdoot,2005,120,5.0,0,1,2
Chinnada Gombe,1964,120,5.0,0,0,6
Chitralahari,2019,131,7.1,1770,819,17
Kala Gulab,1933,120,5.0,0,0,5
Red Punch Knockdown,0,120,5.0,0,8,5
Vande Mataram,1999,120,5.0,0,1,5
Aadum Koothu,2006,106,7.2,15,8,16
Noor E Ilahi,2016,120,5.0,0,2115,19
Brandichi Batli,1939,147,5.0,0,0,10
Vikram,2021,120,5.0,0,124,16
Pandava Vanavasam,1961,120,5.0,0,0,16
The Man Who Knew Infinity,2015,108,7.2,52399,48,16
Disha,2014,120,5.0,0,218,9
Pattakkatti Bairavan,1979,148,3.7,9,0,16
Mudda: The Issue,2003,155,4.0,27,8,5
Musthaffaa,1996,120,5.0,0,18,16
Anhonee,1973,127,7.1,36,81924,5
Hum Ek Hain,1946,121,7.1,28,8,5
Pathrosinte Padappukal,0,120,5.0,0,5,9
Ajagajantharam,2021,120,5.0,0,15,9
Naan Oru Malaysian,1991,120,5.0,0,8,16
Tanariri,1975,120,5.0,0,4812,4
Jugari,1939,120,5.0,0,0,5
Naatak,1947,120,5.0,0,89,5
Lok Parlok,1995,120,5.0,0,8,5
Spring Thunder,2018,113,5.0,0,68,5
Dishkiyaoon,2014,119,5.2,977,124,5
Apna Bana Lo,1982,120,5.7,22,89,5
Palnati Brahmanayudu,2003,180,2.6,202,18,17
Shahida,1949,120,5.0,0,0,19
Senthamizh Selvan,1994,120,3.3,9,0,16
Double Seat,2015,138,7.8,286,819,10
Bhrame,2020,120,5.0,0,1,6
Cocktail,2012,146,6.3,13390,5819,5
Kottankuchi,0,122,5.0,0,8,16
Ganamela,1991,120,4.2,33,5815,9
Madhura Prema,2010,120,5.0,0,8,6
Sahi Dhandhe Galat Bande,2011,119,4.8,263,158,5
Shevri,2006,106,7.4,36,8,10
When Obama Loved Osama,2018,116,4.9,34,5,5
Aliyan vs Aliyan,2017,120,8.7,12,5,9
Nithya Kanyaka,1963,120,5.0,0,0,9
Summer 2007,2008,166,6.2,236,6824,5
Tere Mere Beech,2015,120,5.0,0,0,19
Urvashi,1995,107,5.0,0,8,1
Tiger Number One,2011,155,5.0,0,8,2
Janam Kundli,1995,157,4.1,25,18,5
Nantu Ghotok,1982,140,5.0,0,589,2
Tod De Dushman Ki Nali Ram Aur Ali,2018,123,5.0,0,8,3
Khel Saat Baaracha,2010,113,5.0,0,8,10
Raja Sanyasi,1966,120,5.0,0,8,2
Kishore Kumar Junior,2018,145,6.0,194,8,2
Kollavum Pazhaya pattum,2013,3,5.0,0,2114,9
Naughty Gang,2019,154,5.0,0,5,5
Paij,1980,120,5.0,0,8,10
Pudhu Kavithai,1982,138,7.3,92,814,16
Ayal Kadha Ezhuthukayanu,1998,155,7.0,487,5819,9
Namma Graamam,2014,100,7.7,6,89,9
Chinchlichi Mayakka Devi,2008,120,5.0,0,9,10
Kiara,0,120,5.0,0,13,5
Kannante Aanakal,2013,120,5.0,0,7,9
Shikhandi Kotha,2013,103,5.0,0,89,2
 Siyaasat,2014,120,5.0,0,12,19
Padam Onnu Oru Vilapam,2003,105,7.3,79,8,9
Nawab,1991,138,7.4,10,8,2
Ganesh Senchuri: Fanfani,2017,120,5.0,0,2114,11
Pravasi Mandira,1968,120,5.0,0,0,6
Cash,2007,137,3.4,1844,1624,5
Sarvasakshi,1980,135,7.7,6,1624,10
Ma Chhinnamasta,1978,120,5.0,0,8,2
Aatish,2018,120,8.9,26,8,19
Jadugar,1942,120,5.0,0,9,5
Yeh Lamhe Judaai Ke,2004,135,3.7,1611,81619,5
Pure Punjabi,2012,130,6.4,78,58,13
Mafia,1993,120,6.1,73,1624,9
Muchataga Mugguru,1985,120,7.0,8,5,17
Aakashavaani,2021,120,5.0,0,8,17
Khelechi Aajgubi,2018,120,5.0,0,5,2
Ennaku 20 Unakku 18,2003,120,5.3,374,81519,17
Guru,2017,116,8.0,654,1822,17
Maa Inti Adapaduchu,1996,120,5.0,0,9,17
Payal Kunjunni,0,122,5.0,0,8,9
Bhagya Laxmi,1944,120,5.0,0,0,5
Godfather,1992,120,6.5,237,68,19
Charlie Chaplin,2002,142,5.9,54,5,16
Yamirukka Bayamen,1983,120,7.4,5,9,16
Chaal Baaz,1980,120,5.0,0,1,5
Mera Challenge,1989,120,5.0,0,0,5
Athisayangalude Venal,2017,117,7.1,12,8,9
Maan Maryada,1984,139,3.7,13,1,5
Oothikachiya Ponnu,1981,129,6.1,17,8,9
Pour vivre heureux,2018,88,6.4,62,819,12
Chor Chor Super Chor,2013,99,6.6,225,5824,5
Chirag-e-Cheen,1955,120,5.0,0,0,5
D Company,2021,120,5.0,0,1624,6
Nuisance,2020,7,5.0,0,218,9
Rahel,2020,120,5.0,0,218,9
Usay Dekha Usay Chaha,1974,120,5.0,0,19,19
Sati Toral,1935,120,5.0,0,0,5
Sidha Kura Janta Sangha,2017,120,5.0,0,171823,11
I _You,2018,129,5.0,0,19,6
Naanga Romba Busy,2020,149,5.8,141,5,16
Laiye Je Yaarian,2019,117,6.9,140,19,13
King Liar,2016,157,5.4,726,5,9
 Teetoo and Tania,2017,120,5.0,0,324,19
 Mullah Nasruddin,1990,120,5.0,0,5,19
Chota Mumbai,2007,120,6.9,1182,156,9
Gnanapazham,1996,180,5.0,0,0,16
Lokame Kothagaa,2011,120,5.0,0,0,17
Mayday,2022,141,5.0,0,824,5
Kodaikkanal,2008,115,5.0,0,8,16
Sainik,1993,145,6.2,1127,1819,5
Jungle Princess,1958,120,5.0,0,10,5
Ahinsa Path,1949,120,5.0,0,0,5
Drohi,1948,179,5.0,0,8,17
Pukar,1939,165,7.0,66,812,12
Number One Shakib Khan,2010,175,4.5,523,158,2
Stand By,2011,120,6.3,25,82224,5
L3,0,120,5.0,0,124,9
Manila Ke Janbaz,1989,120,5.0,0,1,19
Nanjundi Kalyana,2018,131,5.0,0,8,6
Do Jasoos,1975,135,6.3,99,516,5
Naya Gupt Gyan,2001,120,5.0,0,24,5
Gojamil,2019,120,5.0,0,8,2
Son of Flower,2012,120,5.0,0,8,5
Sri Jagadguru Adi Shankara,2013,128,6.3,273,8,17
Kavita,1962,120,5.0,0,0,16
Anmol Mohabat,1978,120,5.0,0,0,19
Ullathai Allitha,1996,149,7.7,385,5,16
Barood,1984,139,5.0,0,6,19
Nirahua Chalal Sasuraal 2,2016,165,5.0,0,8,3
Bhukailasa,1958,169,9.0,23,8,6
Ram Lakhan,2016,168,5.0,0,8,3
The Golden Gang,1939,120,5.0,0,1,5
Thank You,0,120,5.0,0,8,17
Nagri Data Di,2004,120,5.0,0,0,13
Song of Clouds,2020,15,7.3,12,21,11
Ivide Thudangunnu,1984,137,6.0,11,1819,9
Swami Chhintai,2004,120,5.0,0,1,2
Ghantaa,2016,120,6.3,15,5,10
Dhakad Chhora 2,2007,117,5.0,0,1998,5
Gunjan,1992,120,5.0,0,8,2
Superstar,2008,120,5.9,703,819,5
Pahadi Jawan,1964,120,5.0,0,1,5
Naa laga endaro,1978,125,5.0,0,8,17
Harsukh,2021,43,10.0,9,721,19
Kay Dyache Bola,2005,103,7.1,207,5,10
Derso Khokhar Kando,1959,120,5.0,0,8,2
Banjarey,1948,120,5.0,0,0,5
Coffee,0,120,5.0,0,819,10
Aa Okkati Adakku,1993,155,7.8,276,5,17
Tara vs Bilal,2022,120,5.0,0,19,5
Okato Number Kurraadu,2002,120,5.8,9,19,17
Disha,1990,135,7.0,144,5815,5
Baapjanma,2017,121,8.2,367,8,10
Monophobia,2012,63,5.0,0,8,5
Jamuna Ke Teer,1978,120,5.0,0,1,5
Babul Ki Galiyan,1972,120,5.9,9,819,5
Ameena,1934,120,5.0,0,0,5
Anarkali,1966,120,8.4,5,0,9
 Coke Studio,2008,120,8.6,5,14,12
Babo,2019,120,7.2,5,5,10
Jawab,1955,120,6.0,5,568,5
Murad,1961,120,5.0,0,0,5
Last,0,120,5.0,0,218,19
Paheli,1977,131,7.6,32,89,5
Ondhokar,2003,153,5.8,12,16,2
Commissioner,1994,175,7.6,545,1624,9
Rakhi Aur Hathkadi,1972,90,6.5,21,189,5
Deewane,1991,120,3.6,5,19,5
Yamagola,1977,149,6.7,114,51019,17
Anjaniputra,2017,149,6.2,552,119,6
Kayyoppu,2007,95,8.0,553,8,9
Chattaniki Veyi Kallu,1983,125,5.0,0,8,17
Jugni,2016,115,6.3,134,8,5
Okkade,2005,120,5.0,0,1,17
Agni Rekha,1973,120,7.3,9,8,5
Purab Aur Paschim,2006,120,5.0,0,19,3
It Happens That Way Too: Part II,2003,137,7.3,715,568,5
Barkhay Jhari (Monsoon Rain),2014,120,5.0,0,218,11
Shaadi Karke Phas Gaya Yaar,2018,121,5.0,0,8,3
Sesh Sangbad: The Last News,2016,120,4.6,35,824,2
Amir Garib,1974,140,6.7,87,124,5
Approaching Truckdrivers,2017,15,5.0,0,21,19
Villain,2013,140,5.4,13,24,2
Doodh Mangoge To Kheer Denge Kashmir Mangoge Cheer Denge,0,122,5.0,0,8,3
Prithvi Vallabh,1943,121,7.8,26,8,5
Gurthunda Seethakalam,0,120,5.0,0,19,17
Faasle,1985,146,4.6,63,819,5
Limit,2021,120,5.0,0,4,6
Poruthathu Pothum,1989,120,5.0,0,0,16
Kurup,2021,120,5.0,0,4624,9
Kondithoppu Subbu,0,122,5.0,0,8,16
Pritam,1942,120,5.0,0,0,5
Yeh Kaisa Bharat Bandh,1994,120,5.0,0,1,5
Mera Faisla,1984,120,3.9,43,1,5
Alaudin,2003,145,4.7,25,8,16
Qismat,2018,137,8.4,2314,819,13
Hausla,1984,120,5.0,0,1,5
C.I.D. 909,1967,123,5.8,17,168,5
Balyakalasakhi,2014,121,5.1,259,19,9
Konga Nattu Thangam,1962,120,5.0,0,0,16
Ghutan,2007,126,4.9,51,13,5
Law of Love,2008,120,5.0,0,21,19
Hurricane Express,1961,120,5.0,0,1,5
Black Market,1967,173,5.0,0,0,6
Prayanikara Gamanakke,2018,115,6.1,7,24,6
Chonchu,2021,120,6.7,7,24,2
Hani Hani,2008,120,5.0,0,8,6
Njan Onnu Parayatte,1982,120,5.6,11,0,9
Naya Sansar,1959,120,5.0,0,89,5
Andaz,1971,166,6.7,272,819,5
Aaj Kal,1959,120,5.0,0,8,19
Aashamsakalode,1984,120,5.0,0,0,9
Siva Senai,2014,123,5.0,0,1824,16
Zimbo KI Beti,1959,120,5.0,0,1,5
Thoda Sa Waqt!,2014,20,5.0,0,2189,19
Gandhi & Co.,0,120,5.0,0,8,4
Dolti Naiya,1950,120,5.0,0,0,5
Kaatru Veliyidai,2017,146,5.9,1833,119,16
Aur Woh Raks Karte Rahi,1996,60,5.0,0,7,19
Mehndi Shagna Di,1992,120,5.0,0,8,13
Pandavulu Pandavulu Thummeda,2014,156,6.3,1276,5,17
Bala MIthrula Katha,1972,96,5.0,0,8,17
Kadhal Kadhai,2009,110,5.0,0,8,16
Waapsi,1986,120,5.6,9,16,5
Ratha Sapthami,1986,150,7.4,14,8,6
Walter,2020,133,3.7,239,1624,16
Ambigai Neyril Vandhaal,1984,129,5.6,5,8,16
Jagachya Pathivar,1960,147,7.6,28,814,10
Jung Siyasat Ke,2018,120,5.0,0,8,3
Bhaskar Oru Rascal,2018,152,4.7,309,158,16
Chandranile Chayakada,2009,11,6.0,8,218,9
Punaraphi,2018,158,5.0,0,13,6
Ek Sapera Ek Lutera,1965,125,6.7,15,1515,3
Tuglak,2012,120,8.5,25,8,6
Maherchi Sadi,1991,120,7.3,48,9,10
Aandhi-Toofan,1985,144,6.1,47,8,5
Bhakta Gopalbhaiya,1948,120,5.0,0,0,5
Shaheed-E-Azam,2002,173,7.3,21,4812,5
Interrogation,2015,116,5.0,0,68,16
Kaphal: Wild Berries,2013,90,8.2,45,128,5
Mrugam,1996,112,5.0,0,8,17
Manchi Vaalaku Manchivadu,1973,120,5.0,0,2,17
Kayamkulam Kochunniyude Maghan,1976,120,5.0,0,0,9
Idhu Engga Naad,1983,120,5.0,0,8,16
Araler Antorale: The Inside Story,2013,90,7.5,14,24,2
WOH,2004,120,4.5,39,6824,5
Oram Po,2007,120,6.8,300,18,16
Vasoolraja M.B.B.S,2004,160,7.9,2976,58,16
Jai Shakumbhari Maa,2000,149,5.0,0,8910,5
Chitrakoodam,2003,137,5.0,0,0,9
Gunsundari,1934,185,5.0,0,89,5
Nanonthara,2020,120,5.0,0,8,6
Chathurbhuja,2014,130,5.0,0,11924,6
MLA Web Comedy,2020,12,5.0,0,215,9
Doctor Krishna,1989,120,5.0,0,0,6
Amayakudu Kadu Aggi Bharothalu,1984,120,5.0,0,15,17
Andaz,1949,148,7.3,483,1586,5
Idhu Kadal Varum Parivom,2006,100,5.0,0,8,16
Postcards from Earth's Whisper,2011,30,5.0,0,7,19
Pick Pocket,1989,120,6.7,6,0,16
Koshish,1972,125,8.6,1491,8,5
Dara Sikandar,1981,120,5.0,0,115,13
Baaghi 2,2018,137,4.8,9348,124,5
Su-Raaj,1987,120,5.0,0,8,5
Ram-Avtar,1988,170,4.5,198,1819,5
Kaliyuga Ramudu,1982,120,4.1,7,0,17
Zahid,2022,120,5.0,0,24,2
The Killer,0,90,5.0,0,13,5
Ishq,2019,120,5.0,0,2119,19
De Nova... The Road Less Trodden,2010,120,5.0,0,8,5
Vithagan,2011,120,5.8,12,1,16
Mogacho Anvddo,1950,120,5.0,0,19,8
Bondita,1945,120,5.0,0,8,2
Naa Pilupe Pranhanjanam,1986,120,5.0,0,0,17
City of God,2011,145,7.1,577,8,9
Makkaliralavva Mane Thumba,1984,126,4.8,6,0,6
Manushiyan,1979,120,5.0,0,0,9
Thamizh Desam,2011,120,5.0,0,0,16
Mappillai Azhaippu,1972,126,5.0,0,0,16
Kahaani,2012,122,8.1,58387,1624,5
Lalkaar,1956,120,5.0,0,0,5
His Memoir,2018,50,5.0,0,1824,5
Paglee,2016,120,5.0,0,1,1
Velai Kidaichiruchu,1990,120,4.7,10,18,16
Kalyanam Panniyum Brahmachari,1954,149,6.4,18,5,16
Kaluva,2010,100,5.0,0,8,17
Nakshatra,2010,122,5.0,55,6816,5
Mithai,2019,140,4.3,87,6819,17
Dui Rajkumar,1975,120,5.0,0,10,2
Muqaddar ka Sikhandar,1984,120,5.0,0,0,19
Payal,1948,120,5.0,0,0,5
Chand Suraj,1970,120,5.0,0,819,19
"Soappu, Seeppu, Kannadi",1968,138,6.8,8,0,16
Santhitha Naal Mudhal,2020,110,5.0,0,519,16
Kavvintha,2015,125,5.0,0,8,17
Bobby,2018,130,8.0,31,8,11
Dard-E-Dil,1966,120,5.0,0,0,19
Innarku Innarendru,2014,120,5.0,0,8,16
Emayam,1979,120,5.0,0,0,16
Dushman,1974,125,5.0,0,119,19
Aane Pataaki,2013,130,5.0,0,5,6
Ondho Bodhu,1983,120,5.0,0,8,2
Ranganayaki,1981,196,7.2,133,8,6
Sachindi Ra Gorre,2018,120,5.0,0,56,17
Bipasha,1962,131,7.6,34,819,2
Saakshi,1989,120,5.0,0,24,17
Sipahini Sajni,1936,134,5.0,0,0,4
Joker,1949,120,5.0,0,0,5
Kathi Kanta Rao,2010,120,6.4,88,5,17
Dakota Picture,2012,120,5.0,0,5,6
Lal Pathar,1964,131,7.8,20,8,2
Aaj Aur Kal,1963,144,6.6,42,819,12
Insaf Ka Tarazu,1980,146,6.4,230,68,5
Ganathan,2020,120,5.0,0,1,16
Dastaan,2010,120,8.8,908,81219,19
Hum Nahin Jhukenge,1985,120,5.0,0,1,5
Oru Pudhiya Kadhai,1990,120,5.0,0,0,16
Bhorer Alo,2011,120,5.0,0,8,2
Dumkata,2007,120,4.8,13,358,5
Saas Bhi Kabhi Bahu Thi,1970,120,6.5,26,58,5
Platform,1993,150,3.7,190,168,5
Pahari Phul,1981,120,5.0,0,19,2
KTina,0,120,5.0,0,5,5
Holiday,2006,120,4.4,138,81519,5
Kizhakku Mugam,1996,120,5.0,0,9,16
Jeegisha,2017,120,5.0,0,8,11
Shaitani Dracula,2006,79,5.0,5,13,5
Prem Geet,2016,138,7.1,44,19,11
Kanchana 3,2019,164,4.1,1195,1513,17
Ek Mutthi Aasmaan,1973,120,6.7,12,89,5
 Churails,2020,120,8.0,46,81624,12
Mane Maratakkide,2019,140,7.6,30,8,6
Anand,1987,134,5.0,13,19,16
Housefull 3,2016,140,5.0,8396,15,5
Music Box,2017,6,5.0,0,211316,19
Tankhah,1956,120,5.0,0,0,5
Shiv Ram,1991,120,4.4,23,168,5
Jatti,1961,120,5.0,0,8,13
Mappillai,1952,120,5.0,0,0,16
Dhol Sipahi,1969,120,5.0,0,0,13
Meeth Bhakar,1949,125,5.0,0,0,10
Pareeksha,0,120,5.0,0,8,5
Thirupathi,2006,133,6.1,63,168,6
Do Yaar,1972,120,4.9,8,1,5
Hero,2017,120,5.0,0,8,10
Virus,2018,120,5.0,0,1,3
Deedan,2018,120,8.4,29,8,12
Kalyana Galatta,1998,120,5.9,16,5,16
Sirf Tum,1999,150,6.1,1396,198,5
Shoebox,0,110,5.0,0,8,2
Lawyer Vishwanath,1978,120,5.0,0,15,17
Brahmarshi Vishwamitra,1991,120,7.5,48,815,17
Dagadi Chaawl,2015,120,6.2,174,168,10
Vevishaal,1949,120,5.0,0,0,4
Pehla Kadam,1988,120,5.0,0,0,5
Armaan,2003,158,5.2,1093,8919,5
Gun FIght Kanchana,1981,113,5.0,0,8,16
Zevaraat,1949,120,5.0,0,0,5
Ghar Jawai,1981,120,5.0,0,0,10
Mortoo,2015,107,5.0,0,5,7
Shanthi Muhurtham,2016,34,5.0,0,215,9
Do Dil,1981,120,5.0,0,0,19
